date,home_team,away_team,team,scorer,minute,own_goal,penalty
1992-10-07,194,166,166,Mini Jakobsen,7.0,0,0
1992-10-07,194,166,166,Jostein Flo,19.0,0,0
1992-10-07,218,36,218,Martin Dahlin,56.0,0,0
1992-10-07,218,36,218,Stefan Pettersson,76.0,0,0
1992-10-09,4,38,4,Abdelhafid Tasfaout,40.0,0,0
1992-10-09,4,38,4,Mourad Meziane,70.0,0,0
1992-10-09,4,38,4,Abdelhafid Tasfaout,87.0,0,0
1992-10-09,4,38,38,Albert Niyonkuru,89.0,0,1
1992-10-09,335,206,335,Reynald Temarii,8.0,0,1
1992-10-09,335,206,335,Jean-Loup Rousseau,18.0,0,0
1992-10-09,335,206,335,Maheanum Gatien,43.0,0,0
1992-10-09,335,206,206,Hollies Vato,60.0,0,0
1992-10-09,335,206,335,Maheanum Gatien,88.0,0,0
1992-10-09,335,206,206,Batram Suri,90.0,0,0
1992-10-09,252,226,252,Adam Ndlovu,67.0,0,0
1992-10-10,109,30,109,Abdoulaye Traoré,10.0,0,0
1992-10-10,109,30,109,Oumar Ben Salah,14.0,0,0
1992-10-10,109,30,109,Abdoulaye Traoré,17.0,0,1
1992-10-10,109,30,109,Joël Tiéhi,69.0,0,0
1992-10-10,109,30,109,Lucien Kassi-Kouadio,70.0,0,0
1992-10-10,109,30,109,Abdoulaye Traoré,86.0,0,0
1992-10-10,161,208,161,Richard Daddy Owubokiri,34.0,0,0
1992-10-10,161,208,161,Samson Siasia,56.0,0,0
1992-10-10,161,208,161,Rasheed Yekini,65.0,0,0
1992-10-10,161,208,161,Rasheed Yekini,89.0,0,0
1992-10-11,59,124,124,Kelvin Sebwe,32.0,0,0
1992-10-11,59,124,59,Eugène Kabongo,39.0,0,0
1992-10-11,59,124,59,Eugène Kabongo,50.0,0,0
1992-10-11,59,124,124,Jonathan Sogbie,55.0,0,0
1992-10-11,59,124,59,Roger Lukaku,72.0,0,0
1992-10-11,59,124,59,Roger Lukaku,85.0,0,0
1992-10-11,65,7,65,Hossam Hassan,63.0,0,0
1992-10-11,79,150,79,Guy Roger Nzamba,12.0,0,0
1992-10-11,79,150,150,Antonio Sardina,17.0,0,0
1992-10-11,79,150,79,Guy Roger Nzamba,24.0,0,0
1992-10-11,79,150,79,Pierre-Emerick Aubameyang,75.0,0,0
1992-10-11,131,152,131,Jean-Paul,29.0,0,0
1992-10-11,131,152,131,Harry Elyse Randrianaivo,44.0,0,0
1992-10-11,131,152,131,Harry Elyse Randrianaivo,58.0,0,0
1992-10-11,149,70,149,Mohammed Chaouch,2.0,0,0
1992-10-11,149,70,149,Youssef Fertout,14.0,0,0
1992-10-11,149,70,149,Mohammed Chaouch,29.0,0,0
1992-10-11,149,70,149,Mohammed Lashaf,40.0,0,0
1992-10-11,149,70,149,Mohamed Samadi,50.0,0,0
1992-10-11,230,24,230,Faouzi Rouissi,16.0,0,1
1992-10-11,230,24,230,Mohamed Ali Mahjoubi,30.0,0,0
1992-10-11,230,24,230,Ayedi Hamrouni,40.0,0,0
1992-10-11,230,24,24,Euloge Sacramento,43.0,0,0
1992-10-11,230,24,230,Ayedi Hamrouni,52.0,0,0
1992-10-11,230,24,230,Adel Sellimi,77.0,0,0
1992-10-11,251,223,251,Johnson Bwalya,20.0,0,0
1992-10-11,251,223,251,Kelvin Mutale,30.0,0,0
1992-10-14,22,183,22,Rudi Smidts,27.0,0,0
1992-10-14,57,281,281,Mark Hughes,51.0,0,0
1992-10-14,298,166,298,David Platt,55.0,0,0
1992-10-14,298,166,166,Kjetil Rekdal,77.0,0,0
1992-10-14,75,15,75,Jean-Pierre Papin,3.0,0,0
1992-10-14,75,15,75,Eric Cantona,77.0,0,0
1992-10-14,108,219,219,Christophe Ohrel,17.0,0,0
1992-10-14,108,219,219,Stéphane Chapuisat,21.0,0,0
1992-10-14,108,219,108,Roberto Baggio,83.0,0,0
1992-10-14,108,219,108,Stefano Eranio,90.0,0,0
1992-10-14,155,177,177,Marek Koźmiński,19.0,0,0
1992-10-14,155,177,177,Wojciech Kowalczyk,21.0,0,0
1992-10-14,155,177,155,Peter van Vossen,43.0,0,0
1992-10-14,155,177,155,Peter van Vossen,48.0,0,0
1992-10-14,184,100,184,Sergei Yuran,65.0,0,0
1992-10-15,196,240,196,Fahad Al-Bishi,48.0,0,1
1992-10-15,196,240,196,Yousuf Al-Thunayan,74.0,0,0
1992-10-15,196,240,196,Khaled Massad,84.0,0,0
1992-10-16,11,109,11,Gabriel Batistuta,2.0,0,0
1992-10-16,11,109,11,Gabriel Batistuta,10.0,0,0
1992-10-16,11,109,11,Ricardo Altamirano,67.0,0,0
1992-10-16,11,109,11,Alberto Acosta,81.0,0,0
1992-10-18,25,66,25,Kyle Lightbourne,77.0,0,0
1992-10-18,40,291,40,Emmanuel Tiki,10.0,0,0
1992-10-18,40,291,40,Alphonse Tchami,16.0,0,0
1992-10-18,40,291,40,Olivier Djappa,20.0,0,0
1992-10-18,40,291,40,Joseph Mbarga,64.0,0,0
1992-10-18,40,291,40,Jean-Pierre Fiala,88.0,0,0
1992-10-18,110,41,110,Hector Wright,78.0,0,0
1992-10-18,110,41,41,Dale Mitchell,85.0,0,0
1992-10-19,240,109,240,Marcelo Balboa,12.0,0,0
1992-10-19,240,109,109,Abdoulaye Traoré,16.0,0,0
1992-10-19,240,109,240,Cobi Jones,31.0,0,0
1992-10-19,240,109,240,Eric Wynalda,56.0,0,0
1992-10-19,240,109,240,Bruce Murray,67.0,0,0
1992-10-19,240,109,109,Donald-Olivier Sié,76.0,0,0
1992-10-19,240,109,240,Bruce Murray,83.0,0,0
1992-10-20,196,11,11,Leonardo Rodríguez,18.0,0,0
1992-10-20,196,11,11,Claudio Caniggia,24.0,0,0
1992-10-20,196,11,11,Diego Simeone,64.0,0,0
1992-10-20,196,11,196,Saeed Al-Owairan,65.0,0,0
1992-10-25,24,149,149,Rachid Daoudi,50.0,0,0
1992-10-25,25,110,25,Kentoine Jennings,51.0,0,0
1992-10-25,25,110,110,Paul Davis,73.0,0,0
1992-10-25,38,83,38,Amani Habimana,78.0,0,0
1992-10-25,66,41,66,Mágico González,32.0,0,0
1992-10-25,66,41,41,Colin Miller,86.0,0,0
1992-10-25,291,59,291,Turbie Terblanche,85.0,0,0
1992-10-25,150,197,197,Mamadou Diallo,86.0,0,0
1992-10-25,152,251,251,Moses Chikwalakwala,15.0,0,0
1992-10-25,152,251,251,Kelvin Mutale,22.0,0,0
1992-10-25,152,251,251,Kelvin Mutale,26.0,0,0
1992-10-25,152,251,251,Moses Chikwalakwala,35.0,0,0
1992-10-25,208,269,208,Phil Masinga,27.0,0,0
1992-10-25,226,65,65,Ayman Mansour,24.0,0,0
1992-10-25,226,65,65,Hossam Hassan,32.0,0,0
1992-10-25,226,65,226,Tadjou Salou,80.0,0,0
1992-10-25,226,65,65,Hany Ramzy,84.0,0,0
1992-10-25,226,65,65,Hossam Hassan,89.0,0,1
1992-10-28,15,107,15,Andreas Herzog,41.0,0,0
1992-10-28,15,107,15,Andreas Herzog,46.0,0,0
1992-10-28,15,107,15,Anton Polster,49.0,0,0
1992-10-28,15,107,107,Itzik Zohar,53.0,0,0
1992-10-28,15,107,15,Peter Stöger,56.0,0,0
1992-10-28,15,107,107,Itzik Zohar,77.0,0,0
1992-10-28,15,107,15,Andreas Ogris,87.0,0,0
1992-10-28,127,121,121,Ainārs Linards,44.0,0,0
1992-10-28,127,121,127,Robertas Fridrikas,85.0,0,0
1992-10-28,184,128,184,Sergei Yuran,5.0,0,0
1992-10-28,184,128,184,Dmitri Radchenko,24.0,0,0
1992-10-28,231,194,231,Hakan Şükür,37.0,0,0
1992-10-28,231,194,194,Nicola Bacciocchi,53.0,0,0
1992-10-28,231,194,231,Orhan Çıkırıkçı,87.0,0,0
1992-10-28,231,194,231,Hakan Şükür,89.0,0,0
1992-10-28,231,194,231,Hami Mandıralı,90.0,0,0
1992-10-29,180,224,224,Thanis Areesngarkul,42.0,0,0
1992-10-29,180,224,180,Mahmoud Soufi,81.0,0,0
1992-10-29,196,47,196,Yousuf Al-Thunayan,17.0,0,0
1992-10-29,196,47,47,Li Bing,41.0,0,0
1992-10-30,164,103,103,Farshad Pious,30.0,0,0
1992-10-30,164,103,103,Sirous Ghayeghran,80.0,0,0
1992-10-31,196,180,180,Mubarak Mustafa,74.0,0,0
1992-10-31,196,180,196,Khaled Massad,86.0,0,0
1992-11-01,41,110,41,Dale Mitchell,53.0,0,0
1992-11-01,66,25,66,Julio Palacios Lozano,22.0,0,0
1992-11-01,66,25,66,Mágico González,44.0,0,0
1992-11-01,66,25,66,Mauricio Cienfuegos,52.0,0,0
1992-11-01,66,25,66,Guillermo Rivera,56.0,0,0
1992-11-01,66,25,25,Shaun Goater,80.0,0,0
1992-11-01,111,164,164,Kim Kwang-min,29.0,0,1
1992-11-01,111,164,111,Masashi Nakayama,80.0,0,0
1992-11-02,47,180,180,Khalifa Al-Sulaiti,20.0,0,0
1992-11-02,47,180,47,Peng Weiguo,44.0,0,0
1992-11-02,47,180,47,Peng Weiguo,58.0,0,0
1992-11-02,196,224,196,Saeed Al-Owairan,4.0,0,0
1992-11-02,196,224,196,Fahad Al-Bishi,19.0,0,0
1992-11-02,196,224,196,Yousuf Al-Thunayan,64.0,0,0
1992-11-02,196,224,196,Fahad Al-Bishi,72.0,0,0
1992-11-03,111,103,111,Kazuyoshi Miura,87.0,0,0
1992-11-03,238,164,164,Kim Kwang-min,69.0,0,0
1992-11-03,238,164,238,Khamees Saad Mubarak,81.0,0,0
1992-11-03,238,164,238,Zuhair Bakheet,85.0,0,0
1992-11-06,111,47,47,Xie Yuxin,1.0,0,0
1992-11-06,111,47,111,Masahiro Fukuda,48.0,0,0
1992-11-06,111,47,111,Tsuyoshi Kitazawa,57.0,0,0
1992-11-06,111,47,47,Li Xiao,70.0,0,0
1992-11-06,111,47,111,Masashi Nakayama,84.0,0,0
1992-11-06,196,238,196,Saeed Al-Owairan,77.0,0,0
1992-11-06,196,238,196,Fahad Al-Bishi,80.0,0,0
1992-11-08,41,66,41,Colin Miller,13.0,0,0
1992-11-08,41,66,66,Guillermo Rivera,44.0,0,0
1992-11-08,41,66,66,Óscar Ulloa,52.0,0,0
1992-11-08,41,66,41,Dale Mitchell,71.0,0,0
1992-11-08,41,66,66,Óscar Ulloa,89.0,0,0
1992-11-08,47,238,238,Khalid Ismaïl,10.0,0,0
1992-11-08,47,238,47,Hao Haidong,15.0,0,0
1992-11-08,53,97,53,Austin Berry,2.0,0,0
1992-11-08,53,97,53,Luis Diego Arnáez,35.0,0,0
1992-11-08,53,97,97,Eugenio Dolmo Flores,47.0,0,0
1992-11-08,53,97,97,Richardson Smith,70.0,0,0
1992-11-08,53,97,97,César Obando,80.0,0,0
1992-11-08,110,25,110,Hector Wright,5.0,0,0
1992-11-08,110,25,110,Roderick Reid,8.0,0,0
1992-11-08,110,25,25,Neil Paynter,66.0,0,0
1992-11-08,110,25,25,Shaun Goater,68.0,0,0
1992-11-08,110,25,110,Hector Wright,75.0,0,1
1992-11-08,111,196,111,Takuya Takagi,36.0,0,0
1992-11-08,192,142,142,Luís Roberto Alves,21.0,0,0
1992-11-08,192,142,142,Claudio Suárez,55.0,0,0
1992-11-08,192,142,142,Francisco Uribe,73.0,0,0
1992-11-08,192,142,142,Francisco Uribe,78.0,0,0
1992-11-11,3,121,121,Oļegs Aleksejenko,3.0,0,0
1992-11-11,3,121,3,Ilir Kepa,67.0,0,0
1992-11-11,107,218,218,Anders Limpar,37.0,0,0
1992-11-11,107,218,107,Tal Banin,42.0,0,0
1992-11-11,107,218,218,Martin Dahlin,58.0,0,0
1992-11-11,107,218,218,Klas Ingesson,74.0,0,0
1992-11-14,75,74,75,Jean-Pierre Papin,18.0,0,0
1992-11-14,75,74,75,Eric Cantona,31.0,0,0
1992-11-14,75,74,74,Petri Järvinen,54.0,0,0
1992-11-14,183,332,183,Ilie Dumitrescu,49.0,0,0
1992-11-14,183,332,332,Václav Němeček,82.0,0,1
1992-11-15,41,25,41,Alex Bunbury,9.0,0,0
1992-11-15,41,25,41,Alex Bunbury,14.0,0,0
1992-11-15,41,25,41,Alex Bunbury,35.0,0,0
1992-11-15,41,25,25,Shaun Goater,72.0,0,0
1992-11-15,41,25,25,Sammy Swan,76.0,0,0
1992-11-15,41,25,41,Geoff Aunger,86.0,0,0
1992-11-15,142,97,142,José Manuel de la Torre,12.0,0,0
1992-11-15,142,97,142,Francisco Uribe,62.0,0,0
1992-11-15,192,53,53,Rónald González Brenes,57.0,0,0
1992-11-18,22,281,22,Lorenzo Staelens,53.0,0,0
1992-11-18,22,281,22,Marc Degryse,58.0,0,0
1992-11-18,298,231,298,Paul Gascoigne,16.0,0,0
1992-11-18,298,231,298,Alan Shearer,28.0,0,0
1992-11-18,298,231,298,Stuart Pearce,60.0,0,0
1992-11-18,298,231,298,Paul Gascoigne,61.0,0,0
1992-11-18,329,60,60,Henrik Larsen,51.0,0,0
1992-11-18,219,136,219,Thomas Bickel,2.0,0,0
1992-11-18,219,136,219,Ciriaco Sforza,44.0,0,0
1992-11-18,219,136,219,Stéphane Chapuisat,89.0,0,0
1992-11-22,110,66,66,Milton Meléndez,8.0,0,0
1992-11-22,110,66,66,Milton Meléndez,85.0,0,0
1992-11-22,142,53,142,Luis García Postigo,61.0,0,0
1992-11-22,142,53,142,Claudio Suárez,64.0,0,0
1992-11-22,142,53,142,Luis García Postigo,69.0,0,0
1992-11-22,142,53,142,José Manuel de la Torre,82.0,0,0
1992-11-22,192,97,97,Juan Flores Madariaga,16.0,0,0
1992-11-22,192,97,97,Juan Flores Madariaga,22.0,0,0
1992-11-22,192,97,97,Nicolás Suazo,54.0,0,0
1992-11-22,192,97,97,Eduardo Bennett,83.0,0,0
1992-11-28,97,192,97,Richardson Smith,8.0,0,0
1992-11-28,97,192,97,César Obando,24.0,0,0
1992-11-28,97,192,97,Juan Flores Madariaga,34.0,0,0
1992-11-28,97,192,97,Antonio Zelaya,86.0,0,0
1992-11-29,53,142,53,Richard Smith,47.0,0,0
1992-11-29,53,142,53,Richard Smith,88.0,0,0
1992-11-29,57,183,183,Gheorghe Popescu,4.0,0,0
1992-11-29,57,183,183,Florin Răducioiu,36.0,0,0
1992-11-29,57,183,57,Pambos Pittas,39.0,0,1
1992-11-29,57,183,183,Gheorghe Hagi,73.0,0,0
1992-11-29,57,183,183,Ovidiu Hanganu,86.0,0,0
1992-12-02,107,36,36,Nasko Sirakov,56.0,0,0
1992-12-02,107,36,36,Lyuboslav Penev,83.0,0,0
1992-12-05,97,53,97,Juan Flores Madariaga,15.0,0,0
1992-12-05,97,53,97,César Obando,51.0,0,0
1992-12-05,97,53,53,Óscar Ramírez,73.0,0,0
1992-12-06,66,110,66,Milton Meléndez,21.0,0,0
1992-12-06,66,110,110,Paul Davis,35.0,0,0
1992-12-06,66,110,66,Raúl Díaz Arce,64.0,0,0
1992-12-06,142,192,142,Francisco Uribe,5.0,0,0
1992-12-06,142,192,142,Carlos Hermosillo,14.0,0,0
1992-12-06,142,192,142,Carlos Hermosillo,23.0,0,0
1992-12-06,142,192,142,Marcelino Bernal,30.0,0,0
1992-12-06,142,192,142,Francisco Uribe,38.0,0,0
1992-12-06,142,192,142,Luís Roberto Alves,44.0,0,1
1992-12-06,142,192,142,Marcelino Bernal,56.0,0,0
1992-12-06,142,192,142,Marcelino Bernal,71.0,0,0
1992-12-06,142,192,142,Carlos Hermosillo,76.0,0,0
1992-12-06,142,192,142,Carlos Hermosillo,80.0,0,0
1992-12-06,142,192,142,Francisco Uribe,88.0,0,0
1992-12-13,53,192,53,Javier Astúa,6.0,0,0
1992-12-13,53,192,53,Hernán Medford,43.0,0,0
1992-12-13,53,192,53,Javier Astúa,50.0,0,0
1992-12-13,53,192,53,Javier Astúa,70.0,0,0
1992-12-13,53,192,53,Luis Diego Arnáez,73.0,0,0
1992-12-13,97,142,97,Nicolás Suazo,49.0,0,0
1992-12-13,97,142,142,Francisco Uribe,57.0,0,0
1992-12-16,212,121,212,José Mari Bakero,49.0,0,0
1992-12-16,212,121,212,Pep Guardiola,51.0,0,0
1992-12-16,212,121,212,Alfonso Pérez,80.0,0,0
1992-12-16,212,121,212,Txiki Begiristain,82.0,0,0
1992-12-16,212,121,212,Txiki Begiristain,83.0,0,0
1992-12-16,231,155,155,Peter van Vossen,57.0,0,0
1992-12-16,231,155,155,Ruud Gullit,59.0,0,0
1992-12-16,231,155,231,Feyyaz Uçar,61.0,0,0
1992-12-16,231,155,155,Peter van Vossen,87.0,0,0
1992-12-19,79,197,197,Papa Yakhya Lette,34.0,0,0
1992-12-19,79,197,79,François Amégasse,37.0,0,0
1992-12-19,79,197,79,Guy Roger Nzamba,60.0,0,0
1992-12-19,79,197,197,Souleyman Sané,74.0,0,0
1992-12-19,79,197,79,Valery Ondo,82.0,0,0
1992-12-19,136,108,108,Gianluca Vialli,59.0,0,0
1992-12-19,136,108,108,Giuseppe Signori,62.0,0,0
1992-12-19,136,108,136,Martin Gregory,85.0,0,0
1992-12-19,223,152,223,Edibily Lunyamila,52.0,0,0
1992-12-19,223,152,223,Felicien Minde,74.0,0,0
1992-12-20,30,160,160,Soumaila Yattaga,32.0,0,0
1992-12-20,269,161,161,Rasheed Yekini,22.0,0,0
1992-12-20,70,24,70,Mengitsu Hussien,7.0,0,0
1992-12-20,70,24,24,Comlan Lambert Sossa,21.0,0,0
1992-12-20,70,24,70,Milyon Beguashaw,38.0,0,0
1992-12-20,70,24,70,Asnake Tenkir,50.0,0,0
1992-12-20,83,4,83,Tony Yeboah,24.0,0,0
1992-12-20,83,4,83,Kwame Ayew,82.0,0,0
1992-12-20,92,115,92,Fodé Camara,51.0,0,0
1992-12-20,92,115,92,Souleymane Oularé,53.0,0,0
1992-12-20,92,115,92,Titi Camara,65.0,0,0
1992-12-20,92,115,92,Titi Camara,89.0,0,0
1992-12-20,131,251,131,Etienne Rado Rasoanaivo,52.0,0,0
1992-12-20,131,251,131,Jean-Paul,90.0,0,0
1992-12-20,230,149,230,Faouzi Rouissi,44.0,0,0
1992-12-20,230,149,149,Abdelmajid Bouyboud,85.0,0,0
1992-12-20,252,65,252,Peter Ndlovu,40.0,0,0
1992-12-20,252,65,252,Agent Sawu,49.0,0,0
1992-12-20,252,65,65,Ahmed El-Kass,64.0,0,0
1993-01-10,7,252,252,Agent Sawu,25.0,0,0
1993-01-10,7,252,7,Jose Neves,60.0,0,0
1993-01-10,59,40,40,Ernest Ebongué,50.0,0,0
1993-01-10,59,40,40,Alphonse Tchami,60.0,0,0
1993-01-10,59,40,59,Okita Katschi,85.0,0,1
1993-01-16,223,251,251,Kalusha Bwalya,5.0,0,0
1993-01-16,223,251,251,Mumba Mwila,42.0,0,0
1993-01-16,223,251,223,Charles Jumanne,44.0,0,0
1993-01-16,223,251,251,Albert Bwalya,67.0,0,0
1993-01-17,24,230,230,Ziad Tlemçani,15.0,0,0
1993-01-17,24,230,230,Lotfi Rouissi,18.0,0,0
1993-01-17,24,230,230,Lotfi Rouissi,42.0,0,0
1993-01-17,24,230,230,Taoufik Herichi,45.0,0,0
1993-01-17,24,230,230,Taoufik Herichi,61.0,0,0
1993-01-17,70,149,149,Youssef Fertout,33.0,0,0
1993-01-17,150,79,79,Guy Roger Nzamba,40.0,0,0
1993-01-17,150,79,150,Arnaldo Owanga,50.0,0,0
1993-01-17,152,131,131,Frederic Remi,3.0,0,0
1993-01-17,226,252,252,Agent Sawu,47.0,0,0
1993-01-17,226,252,252,Henry McKop,62.0,0,0
1993-01-17,226,252,226,Salissou Ali,69.0,0,0
1993-01-20,251,152,251,Charly Musonda,2.0,0,1
1993-01-20,251,152,251,Wisdom Mumba Chansa,4.0,0,0
1993-01-20,251,152,251,Kalusha Bwalya,79.0,0,0
1993-01-20,251,152,251,Kenan Simambe,84.0,0,0
1993-01-24,136,178,178,Rui Águas,58.0,0,0
1993-01-30,197,150,197,Souleyman Sané,13.0,0,0
1993-01-30,197,150,197,Souleyman Sané,20.0,0,0
1993-01-30,197,150,197,Alagame Seck,27.0,0,0
1993-01-30,197,150,150,Henrique Tembe,44.0,0,0
1993-01-30,197,150,197,Moussa Badiane,48.0,0,0
1993-01-30,197,150,197,Mamadou Diarra,75.0,0,0
1993-01-30,197,150,197,Alagame Seck,82.0,0,0
1993-01-31,269,208,208,Harold Legodi,86.0,0,0
1993-01-31,65,226,65,Hossam Hassan,58.0,0,0
1993-01-31,65,226,65,Yasser Ezzat,83.0,0,0
1993-01-31,65,226,65,Ahmed El-Kass,89.0,0,0
1993-01-31,83,38,83,Abedi Pele,19.0,0,0
1993-01-31,109,160,109,Abdoulaye Traoré,54.0,0,0
1993-01-31,149,24,149,Mohammed Chaouch,2.0,0,0
1993-01-31,149,24,149,Mohammed Chaouch,17.0,0,0
1993-01-31,149,24,149,Tahar El Khalej,42.0,0,0
1993-01-31,149,24,149,Lahcen Abrami,60.0,0,1
1993-01-31,149,24,149,Abdelkabir Mezyane,72.0,0,0
1993-01-31,230,70,230,Jameleddine Limam,4.0,0,0
1993-01-31,230,70,230,Mohamed Ali Mahjoubi,73.0,0,0
1993-01-31,230,70,230,Ayedi Hamrouni,89.0,0,0
1993-01-31,252,7,252,Agent Sawu,17.0,0,0
1993-01-31,252,7,7,António Neto,44.0,0,0
1993-01-31,252,7,252,Peter Ndlovu,61.0,0,0
1993-02-13,57,22,22,Enzo Scifo,2.0,0,0
1993-02-13,57,22,22,Enzo Scifo,5.0,0,0
1993-02-13,57,22,22,Philippe Albert,87.0,0,0
1993-02-17,3,329,329,Mal Donaghy,15.0,0,0
1993-02-17,3,329,329,Alan McDonald,41.0,0,0
1993-02-17,3,329,3,Altin Rraklli,90.0,0,0
1993-02-17,298,194,298,David Platt,13.0,0,0
1993-02-17,298,194,298,David Platt,24.0,0,0
1993-02-17,298,194,298,David Platt,67.0,0,0
1993-02-17,298,194,298,Carlton Palmer,78.0,0,0
1993-02-17,298,194,298,David Platt,83.0,0,0
1993-02-17,298,194,298,Les Ferdinand,86.0,0,0
1993-02-17,85,128,85,Vasilis Dimitriadis,30.0,0,1
1993-02-17,85,128,85,Tasos Mitropoulos,65.0,0,0
1993-02-17,107,75,75,Eric Cantona,28.0,0,0
1993-02-17,107,75,75,Laurent Blanc,62.0,0,0
1993-02-17,107,75,75,Laurent Blanc,84.0,0,0
1993-02-17,107,75,75,Alain Roche,89.0,0,0
1993-02-17,293,136,293,Ally McCoist,15.0,0,0
1993-02-17,293,136,293,Ally McCoist,68.0,0,0
1993-02-17,293,136,293,Pat Nevin,84.0,0,0
1993-02-24,11,60,60,Néstor Craviotto,12.0,1,0
1993-02-24,11,60,11,Claudio Caniggia,30.0,0,0
1993-02-24,155,231,155,Marc Overmars,4.0,0,0
1993-02-24,155,231,231,Feyyaz Uçar,36.0,0,1
1993-02-24,155,231,155,Rob Witschge,37.0,0,0
1993-02-24,155,231,155,Rob Witschge,57.0,0,0
1993-02-24,178,108,108,Roberto Baggio,2.0,0,0
1993-02-24,178,108,108,Pierluigi Casiraghi,25.0,0,0
1993-02-24,178,108,178,Fernando Couto,56.0,0,0
1993-02-24,178,108,108,Dino Baggio,73.0,0,0
1993-02-24,212,127,212,Cristóbal Parralo,5.0,0,0
1993-02-24,212,127,212,José Mari Bakero,12.0,0,0
1993-02-24,212,127,212,Txiki Begiristain,17.0,0,0
1993-02-24,212,127,212,Thomas Christiansen,86.0,0,0
1993-02-24,212,127,212,Adolfo Aldana,90.0,0,0
1993-02-26,4,83,83,Charles Akonnor,12.0,0,0
1993-02-26,4,83,4,Mohamed Brahimi,60.0,0,0
1993-02-26,4,83,4,Mourad Meziane,85.0,0,0
1993-02-27,115,92,115,Henry Motego,10.0,0,0
1993-02-27,115,92,115,Patrick Nachok,88.0,0,0
1993-02-27,161,269,161,Edema Fuludu,14.0,0,0
1993-02-27,161,269,161,Finidi George,84.0,0,0
1993-02-27,197,79,197,Moussa Badiane,35.0,0,0
1993-02-27,251,131,251,Kelvin Mutale,14.0,0,0
1993-02-27,251,131,251,Kalusha Bwalya,65.0,0,0
1993-02-27,251,131,251,Timothy Mwitwa,68.0,0,0
1993-02-27,251,131,131,Etienne Olivier Rasoanaivo,82.0,0,0
1993-02-28,24,70,24,Youssouf Arouna,62.0,0,0
1993-02-28,160,30,160,Moussa Yahaya,23.0,0,0
1993-02-28,160,30,30,Itumeleng Duiker,37.0,0,0
1993-02-28,160,30,160,Moussa Yahaya,89.0,0,0
1993-02-28,226,7,7,Paulo António Alves,83.0,0,0
1993-03-24,57,58,58,Ľubomír Moravčík,33.0,0,0
1993-03-24,57,58,57,Andreas Sotiriou,47.0,0,0
1993-03-24,108,136,108,Dino Baggio,19.0,0,0
1993-03-24,108,136,108,Giuseppe Signori,38.0,0,0
1993-03-24,108,136,108,Pietro Vierchowod,48.0,0,0
1993-03-24,108,136,108,Roberto Mancini,58.0,0,0
1993-03-24,108,136,136,Carmel Busuttil,68.0,0,1
1993-03-24,108,136,108,Paolo Maldini,73.0,0,0
1993-03-24,108,136,108,Roberto Mancini,89.0,0,0
1993-03-24,155,194,155,John van den Brom,2.0,0,0
1993-03-24,155,194,155,Claudio Canti,29.0,1,0
1993-03-24,155,194,155,John de Wolf,52.0,0,0
1993-03-24,155,194,155,Ronald de Boer,68.0,0,1
1993-03-24,155,194,155,Peter van Vossen,78.0,0,0
1993-03-24,155,194,155,John de Wolf,85.0,0,0
1993-03-27,15,75,75,Jean-Pierre Papin,58.0,0,0
1993-03-31,60,212,60,Flemming Povlsen,20.0,0,0
1993-03-31,99,85,85,Stratos Apostolakis,70.0,0,1
1993-03-31,105,329,105,Andy Townsend,20.0,0,0
1993-03-31,105,329,105,Niall Quinn,22.0,0,0
1993-03-31,105,329,105,Steve Staunton,28.0,0,0
1993-03-31,219,178,219,Stéphane Chapuisat,39.0,0,0
1993-03-31,219,178,178,José Orlando Semedo,44.0,0,0
1993-03-31,231,298,298,David Platt,7.0,0,0
1993-03-31,231,298,298,Paul Gascoigne,45.0,0,0
1993-03-31,281,22,281,Ryan Giggs,18.0,0,0
1993-03-31,281,22,281,Ian Rush,39.0,0,0
1993-04-04,66,142,66,Carlos Castro Borja,41.0,0,1
1993-04-04,66,142,142,Alberto García Aspe,75.0,0,0
1993-04-04,66,142,66,William Renderos Iraheta,77.0,0,0
1993-04-04,97,41,41,John Catliff,34.0,0,1
1993-04-04,97,41,97,Richardson Smith,41.0,0,1
1993-04-04,97,41,41,Alex Bunbury,68.0,0,0
1993-04-04,97,41,97,César Obando,89.0,0,1
1993-04-08,111,224,111,Kazuyoshi Miura,29.0,0,0
1993-04-08,213,238,238,Ali Thani Jumaa,21.0,0,0
1993-04-08,213,238,238,Adnan Al Talyani,24.0,0,0
1993-04-08,213,238,238,Khamees Saad Mubarak,56.0,0,0
1993-04-08,213,238,238,Khamees Saad Mubarak,88.0,0,0
1993-04-09,164,247,164,Yun Jong-su,29.0,0,0
1993-04-09,164,247,164,Choe Yong-Son,85.0,0,0
1993-04-09,164,247,164,Ryu Song-Gun,86.0,0,0
1993-04-09,180,102,180,Mahmoud Soufi,51.0,0,0
1993-04-09,180,102,180,Fahad Al Kuwari,55.0,0,0
1993-04-09,180,102,180,Mahmoud Soufi,79.0,0,0
1993-04-09,180,102,102,Singgih Pitono,85.0,0,0
1993-04-11,41,66,41,Alex Bunbury,25.0,0,0
1993-04-11,41,66,41,John Catliff,33.0,0,0
1993-04-11,111,19,111,Kazuyoshi Miura,18.0,0,0
1993-04-11,111,19,111,Takuya Takagi,25.0,0,0
1993-04-11,111,19,111,Kazuyoshi Miura,44.0,0,0
1993-04-11,111,19,111,Kazuyoshi Miura,52.0,0,0
